amount,account_age_days,transactions_24h,failed_transactions_24h,device_changes_30d,location_mismatch,international_transaction,previous_chargebacks,is_risky
384.63,269,1,0,3,0,0,1,1
169.98,1260,2,0,1,0,0,0,0
237.83,1301,2,0,1,1,0,0,0
137.23,553,4,1,1,1,0,1,0
21.56,633,4,1,1,0,0,0,0
39.47,275,2,2,0,0,0,0,0
108.79,743,8,0,0,0,1,1,0
19.65,1840,8,2,0,0,0,0,1
136.05,86,5,0,0,0,0,2,1
52.44,1087,3,1,0,0,0,0,0
45.84,404,3,1,2,0,1,0,0
135.77,192,1,4,0,0,1,0,0
103.99,1317,4,0,0,0,0,0,0
46.48,1055,4,1,1,0,0,0,0
212.58,1354,6,1,0,0,0,0,0
22.62,1682,3,1,0,0,0,0,0
123.46,107,3,3,0,0,0,0,0
120.68,1895,6,0,0,0,0,1,1
48.93,622,7,2,1,0,0,0,0
92.4,276,4,2,0,0,1,0,0
19.08,1746,4,1,0,0,0,0,0
168.01,651,6,0,0,0,0,0,0
55.43,1622,4,0,2,0,0,0,1
39.54,556,4,0,0,0,1,0,0
190.38,1106,3,1,1,0,0,0,0
32.97,1088,2,1,1,0,0,0,0
16.31,1914,0,1,0,0,0,0,0
14.06,1954,6,0,2,0,0,0,0
122.24,1879,2,1,0,0,0,0,0
18.53,1857,5,0,0,0,1,0,0
385.6,567,3,1,0,1,1,0,1
8.32,586,2,0,1,0,0,1,0
363.75,885,2,1,0,0,1,1,1
82.35,129,4,1,1,0,0,1,0
60.54,256,7,0,1,0,0,0,0
38.67,934,6,1,1,1,0,0,0
99.4,231,5,2,1,0,0,0,0
64.22,1521,0,2,0,0,0,1,0
201.0,1161,3,1,0,0,0,0,0
74.76,863,4,0,0,0,1,2,1
77.5,1479,3,1,0,0,0,0,0
46.36,1937,5,0,0,0,0,0,0
62.99,355,2,1,0,0,0,0,0
90.72,1648,3,1,0,0,0,0,0
12.06,1509,6,2,1,0,1,0,0
17.32,1844,1,0,0,0,0,0,0
140.23,146,5,3,0,0,0,0,0
79.11,1983,4,0,0,0,0,0,0
55.48,1057,6,0,1,0,0,0,0
67.93,260,2,0,0,0,0,0,0
94.4,87,4,0,2,0,0,0,0
38.87,843,5,1,2,0,0,0,0
30.62,1972,7,1,0,0,0,0,0
81.11,265,6,0,0,0,0,1,0
25.07,1856,3,1,0,0,0,0,0
100.31,1566,2,1,0,0,0,0,0
12.15,392,4,1,0,0,0,0,1
186.64,232,11,1,0,0,0,0,0
106.98,901,6,1,1,0,0,0,0
86.14,588,3,1,1,0,0,0,0
178.16,447,3,0,1,0,0,0,0
352.65,1153,2,2,0,1,0,0,1
183.9,1295,6,0,1,0,0,0,1
10.58,1113,7,0,0,0,0,0,0
18.55,466,3,1,0,0,0,1,0
35.7,934,3,1,2,0,0,1,1
68.45,1194,9,0,0,0,1,0,0
111.91,128,5,1,0,0,0,0,0
32.27,1198,4,3,3,0,0,0,0
80.38,1973,3,0,0,0,0,0,0
31.33,1050,4,0,2,0,0,0,0
36.18,573,1,2,0,0,0,0,0
16.34,511,2,0,0,0,0,0,0
26.49,488,4,1,0,0,0,0,0
17.26,891,2,0,0,0,0,0,0
25.13,579,6,2,0,0,0,1,1
191.26,950,7,0,0,0,0,0,0
25.81,406,7,2,1,0,0,0,0
927.4,1050,7,2,1,0,1,0,1
109.21,1107,3,3,0,0,0,0,0
80.23,364,4,0,2,0,1,0,0
28.27,1391,3,2,0,0,0,0,0
134.33,1084,3,1,0,0,0,0,0
37.5,551,7,0,1,0,0,0,0
75.34,1659,7,1,0,0,1,0,0
862.72,292,5,1,0,0,0,0,0
60.58,789,6,1,0,1,0,0,1
210.46,1961,6,1,0,0,1,1,0
33.01,1910,2,1,2,0,0,0,0
64.39,816,3,0,0,0,1,0,1
391.82,1818,4,0,0,0,0,0,0
35.62,191,3,0,0,0,0,0,0
408.48,461,2,1,0,0,0,0,0
135.33,1828,8,2,2,0,0,1,0
38.0,664,3,1,1,0,0,0,0
125.51,1920,4,1,0,0,0,0,1
176.36,233,4,2,0,0,0,0,0
124.19,474,5,0,0,0,0,0,0
13.87,1429,4,0,0,0,0,0,0
32.23,658,7,1,0,1,1,0,1
52.06,271,5,1,1,0,1,0,0
61.9,1871,2,4,1,0,0,0,1
124.05,1158,5,1,0,0,0,0,0
79.65,171,2,0,2,0,0,0,0
17.54,1439,5,1,0,1,0,0,1
97.53,28,4,4,0,0,1,0,1
122.8,136,2,0,1,0,1,0,0
116.72,925,4,1,0,0,0,1,0
196.52,405,4,0,0,0,0,1,1
153.53,977,5,0,1,0,0,0,0
105.55,888,1,1,2,0,0,0,0
62.17,1529,7,2,1,0,1,2,1
12.67,1265,5,0,1,0,0,0,1
102.47,856,5,1,1,0,0,0,0
82.08,1978,1,0,0,0,0,0,0
87.49,444,3,1,0,0,0,0,0
18.6,434,6,1,1,0,0,0,0
22.62,1252,4,0,0,0,1,0,0
191.17,509,4,1,0,0,0,0,0
64.1,1823,6,0,1,0,1,0,0
131.83,1327,4,1,1,0,0,0,0
68.6,34,5,2,2,1,0,0,1
68.7,1026,3,0,0,0,1,0,0
170.42,362,5,1,1,0,1,0,1
39.8,1219,4,0,1,0,0,0,0
73.41,606,4,0,0,0,0,0,0
42.0,1864,6,0,0,0,0,0,0
43.19,1332,6,0,1,0,0,0,0
48.95,1671,3,1,2,0,0,0,0
83.27,716,0,2,0,0,0,0,0
41.32,250,5,0,0,0,0,0,0
234.1,147,5,3,0,0,0,0,0
27.26,1370,3,2,1,1,0,0,0
55.32,348,4,1,0,0,0,0,0
42.96,1278,5,1,0,1,0,0,0
283.43,399,3,2,0,0,0,0,0
81.17,1358,6,1,0,1,0,0,0
187.14,1200,1,0,0,0,0,0,0
15.1,125,3,1,2,0,0,1,1
87.1,763,5,1,0,0,0,0,0
162.33,398,10,1,0,0,1,0,0
72.41,131,1,0,1,1,0,1,1
193.54,1586,2,1,1,0,0,0,0
39.75,605,4,1,2,0,0,0,0
272.97,892,4,3,0,0,0,0,1
664.41,822,2,0,3,0,0,0,0
46.39,902,6,0,0,0,0,0,0
42.71,945,4,2,1,0,0,0,0
285.26,1431,3,0,0,0,0,0,0
323.62,732,7,1,0,0,0,0,1
39.53,1870,4,0,0,0,0,0,0
43.81,334,3,1,0,0,1,1,0
50.31,1044,5,0,0,0,1,0,1
17.38,205,3,0,1,0,0,1,0
26.61,1627,3,1,0,0,0,0,0
24.43,956,3,0,1,0,1,0,0
30.94,355,2,0,1,0,0,0,0
64.41,1197,4,0,0,0,0,0,0
84.29,1213,5,0,0,0,0,0,0
314.35,824,4,1,0,0,0,0,0
24.57,1026,2,1,0,0,0,0,0
178.45,1897,2,2,0,0,0,0,0
53.84,941,6,0,0,0,0,0,0
63.47,168,5,0,1,0,0,0,0
130.95,368,7,0,0,0,1,0,0
21.7,536,5,1,1,0,0,0,0
97.75,1949,8,0,0,1,0,0,0
78.76,963,1,0,0,0,0,0,0
109.12,1901,2,2,1,0,0,0,0
89.05,580,7,3,0,0,0,1,1
776.89,1394,4,2,1,0,0,0,0
35.24,1730,9,0,1,1,1,0,1
39.21,1620,4,0,0,0,1,0,0
35.76,950,5,1,1,0,0,0,0
38.26,1461,3,0,0,0,0,0,0
35.26,207,4,1,0,0,0,0,1
218.99,1073,4,1,1,0,0,0,0
276.03,544,4,0,0,0,0,0,0
37.68,1853,5,0,1,0,0,0,0
29.01,1706,3,2,1,0,0,0,0
106.85,129,2,1,0,0,1,0,0
38.39,1471,2,0,0,0,1,0,0
125.58,614,6,0,0,0,0,0,0
81.69,35,7,1,0,0,0,0,0
14.65,819,3,0,1,0,0,0,0
313.41,199,8,0,0,0,0,0,0
401.77,1837,6,1,1,0,0,0,0
36.13,77,3,0,1,1,0,1,0
45.25,369,2,1,0,0,0,0,0
88.75,833,3,1,0,0,0,0,0
93.17,526,3,1,0,0,0,0,0
128.84,349,3,0,1,0,0,1,1
497.8,506,4,0,0,0,0,0,0
55.87,643,3,0,0,0,0,0,0
30.02,238,6,3,0,0,0,0,0
16.79,1304,1,0,0,0,1,0,0
32.11,1601,1,0,1,0,0,0,0
64.51,1456,3,2,0,0,0,0,0
401.24,138,3,1,1,0,0,0,0
39.74,1293,4,0,1,0,0,0,0
83.41,1764,4,3,0,0,1,0,1
65.6,1225,8,1,0,0,1,0,0
218.85,1166,4,3,2,0,0,0,1
834.58,612,2,1,1,0,0,0,0
39.22,1674,3,0,1,0,0,0,0
40.88,680,3,2,1,0,0,0,0
189.46,1943,3,2,1,0,0,1,1
131.88,1635,6,0,0,0,0,0,0
422.72,1847,3,1,0,0,0,0,0
119.57,1855,4,0,2,0,0,0,1
46.56,839,3,1,0,0,1,0,0
120.38,938,5,1,0,0,0,1,0
202.09,355,3,0,0,0,0,0,0
151.48,578,5,0,1,0,0,0,0
110.75,847,7,1,1,0,0,0,0
193.77,1353,4,0,0,0,0,1,1
214.71,559,2,0,0,0,0,0,0
265.64,849,5,0,0,0,0,0,0
127.58,1918,8,1,0,0,0,0,0
56.42,1255,4,3,3,0,0,1,1
77.22,1332,8,0,0,0,0,0,0
222.85,1682,3,0,2,0,1,0,0
29.46,1743,6,3,0,0,0,1,1
96.42,1170,4,1,0,0,1,0,0
45.0,1176,2,1,0,0,1,0,1
68.63,1815,5,0,2,0,0,0,0
239.48,140,2,1,0,0,0,0,0
80.73,663,4,0,1,0,0,1,1
69.86,21,2,1,0,0,0,0,0
17.12,1278,2,0,2,0,0,1,0
140.65,64,3,0,0,0,1,0,0
127.16,1242,4,1,0,0,0,0,1
580.13,1096,3,4,0,0,0,0,0
49.02,990,4,1,0,0,0,0,0
83.03,162,3,0,0,0,1,0,0
85.57,130,3,1,0,0,0,1,0
322.94,581,3,0,0,0,0,0,0
60.62,1951,6,3,1,0,1,0,0
88.15,225,2,0,1,0,0,0,0
122.47,1782,5,2,0,0,1,1,1
80.37,580,2,2,0,0,0,0,0
42.67,1478,4,2,0,0,1,0,0
80.97,983,1,0,0,0,0,0,0
195.12,1005,7,2,0,0,0,0,0
23.89,1939,4,1,0,0,0,0,0
76.17,1408,1,1,0,0,0,0,0
33.11,107,2,4,0,0,0,0,0
220.31,621,4,1,0,0,0,0,0
14.54,840,4,1,2,0,0,0,0
38.13,1127,7,2,0,0,0,1,1
97.24,1165,2,0,1,0,0,0,0
319.11,577,9,0,0,0,0,0,0
62.44,1158,4,0,4,0,0,0,0
38.28,199,6,2,1,0,0,0,0
437.54,1904,3,1,0,0,0,0,0
15.67,510,5,0,0,1,0,0,0
7.4,667,3,0,0,0,0,1,0
103.55,79,1,1,1,0,0,1,1
40.36,1972,3,2,0,0,0,1,0
24.02,894,0,1,1,0,1,0,0
135.42,1506,4,1,0,0,0,0,0
85.1,512,9,2,1,1,0,0,0
37.94,250,2,0,0,0,0,1,1
18.54,889,8,0,0,0,0,0,0
159.57,1024,5,2,1,0,0,0,0
127.77,599,3,1,0,0,0,0,0
60.39,1840,5,1,0,0,1,0,0
422.69,753,4,2,1,0,0,1,1
22.87,600,3,0,1,0,0,1,0
14.5,975,4,1,1,0,0,0,0
33.38,483,3,0,0,0,0,0,0
63.71,836,2,0,1,0,0,1,0
85.06,172,10,0,1,0,1,0,1
52.39,869,7,0,0,0,0,0,0
94.83,17,4,0,0,0,0,0,0
19.08,1759,7,0,0,0,0,0,0
282.52,1318,2,1,0,0,0,0,0
61.43,394,5,2,0,0,0,0,0
203.83,1846,5,2,0,0,0,0,0
93.95,1522,8,0,0,0,0,0,0
105.29,1243,3,0,0,0,1,0,0
117.89,234,4,1,0,0,0,0,0
104.35,1414,5,0,0,0,0,0,0
126.81,248,4,1,0,0,1,0,0
251.93,1926,3,2,0,0,1,0,0
81.17,52,2,0,0,0,1,0,0
135.5,15,6,2,0,0,0,0,1
60.96,1348,3,2,0,0,0,0,1
281.5,441,2,0,2,0,0,0,0
33.91,1136,3,1,0,0,0,0,0
403.81,696,1,2,0,0,0,0,0
64.06,1896,3,2,1,0,0,0,0
15.95,7,2,0,1,0,1,0,0
75.8,1587,5,1,0,1,0,0,0
33.75,826,8,0,0,1,0,0,0
154.57,1777,3,1,1,0,0,0,0
34.72,1269,2,1,0,0,0,0,0
42.68,1472,2,1,2,0,0,0,1
10.08,1389,6,3,0,0,0,0,1
42.42,1391,3,1,1,0,0,0,0
5.91,1946,5,0,0,0,0,0,0
13.68,1722,5,1,0,0,0,0,0
142.65,1311,6,1,0,0,0,0,0
146.32,1986,3,2,2,0,0,0,0
102.05,1628,3,2,0,0,0,0,0
25.36,1130,6,3,0,0,0,1,0
63.58,1037,5,0,2,0,0,1,1
66.45,1170,3,1,1,0,0,1,1
20.94,478,4,0,0,0,1,0,0
299.88,631,1,1,0,0,0,0,0
160.35,715,3,0,1,0,0,0,0
53.47,1677,5,1,0,0,0,0,0
68.5,115,7,1,1,0,0,0,0
82.14,509,2,1,0,0,0,0,0
8.66,1176,5,2,1,0,0,0,0
52.08,57,6,1,0,0,0,0,0
33.72,382,3,2,0,0,0,0,0
24.49,1181,8,0,0,0,0,0,0
50.35,952,1,0,0,0,0,0,0
402.5,1846,5,1,1,0,0,0,0
126.58,1157,5,0,1,0,0,0,0
37.67,1187,4,0,1,0,0,0,0
118.22,275,5,2,0,0,0,0,0
270.25,1719,2,1,1,0,0,1,0
168.11,1101,6,0,1,0,1,0,0
70.78,1861,2,0,1,0,0,0,0
34.92,44,3,0,0,0,0,0,0
134.05,718,3,0,2,0,0,0,0
98.84,1574,2,2,0,0,0,0,0
163.24,318,5,2,1,0,0,0,0
125.86,534,3,0,0,0,0,0,0
190.48,1609,2,1,0,0,1,1,0
39.05,1777,3,1,0,0,0,0,0
248.99,1960,2,2,1,1,0,0,0
81.26,1178,3,0,0,0,0,0,0
531.26,237,2,0,0,0,1,0,0
33.48,893,3,1,0,0,0,0,0
378.4,517,3,0,0,0,0,0,0
81.28,1245,3,0,0,0,0,0,0
34.76,1334,2,0,0,0,0,0,0
41.1,1622,3,0,0,0,0,0,0
48.41,1201,6,1,1,0,0,0,0
101.92,1795,2,0,1,0,1,0,0
112.49,1244,5,0,0,1,1,0,1
37.57,38,5,0,0,0,0,0,0
65.08,654,7,0,0,0,0,0,0
568.08,1455,5,0,0,0,0,0,1
375.23,1934,5,0,1,0,0,0,0
103.16,747,5,1,1,0,0,0,0
69.27,1227,2,2,1,0,1,1,1
75.19,841,3,0,1,0,0,1,0
123.16,1830,1,2,1,0,0,0,0
23.98,448,4,1,0,0,0,1,0
51.55,1519,5,1,0,0,0,1,1
12.57,684,4,1,1,0,0,0,0
99.41,125,5,0,0,1,0,0,1
127.38,1862,3,0,0,0,0,0,1
41.13,1089,5,1,1,0,0,0,0
321.82,793,2,1,0,0,0,1,0
19.57,784,3,1,0,0,0,0,0
15.42,1268,5,1,0,0,0,0,0
83.47,1551,3,1,1,0,0,1,1
190.01,226,5,1,0,0,0,0,0
359.22,465,4,0,1,0,0,0,0
42.14,643,3,2,0,1,0,1,1
196.11,1731,3,2,1,0,1,0,0
64.17,293,6,1,1,0,0,2,1
56.11,721,5,1,0,1,0,0,0
161.36,1975,5,2,1,0,0,3,0
128.04,1405,5,2,2,0,0,0,1
13.79,1649,1,0,0,0,0,0,0
291.94,756,2,3,0,0,0,0,0
265.1,166,2,2,1,0,1,0,0
35.67,1727,8,1,0,0,0,0,0
99.07,769,3,0,0,0,0,0,1
109.29,1863,2,0,0,0,0,1,0
86.55,1242,3,0,0,0,0,0,1
38.46,1007,5,2,1,0,0,0,0
34.07,871,2,1,0,0,0,0,0
65.0,1299,7,0,0,0,0,0,0
215.45,1076,2,2,0,0,0,1,0
114.85,1398,3,1,1,0,0,1,1
46.03,1694,3,1,1,0,0,0,0
144.27,1387,5,0,0,0,0,0,0
3.86,567,3,3,0,0,0,2,0
210.35,1038,5,0,0,0,0,1,0
11.71,1805,4,0,2,0,0,0,0
46.41,1364,2,1,2,0,0,1,1
21.77,602,5,1,1,0,0,0,0
18.27,1563,3,0,2,0,0,0,0
212.9,1113,0,0,1,0,0,1,1
41.78,905,3,1,0,0,0,0,0
94.3,41,6,1,1,0,1,0,1
63.63,1328,3,1,0,0,1,1,1
107.45,1292,3,1,0,0,1,1,1
72.01,1162,3,4,0,1,1,0,1
18.49,1030,7,1,0,0,1,0,0
180.6,242,2,0,0,0,0,0,0
40.7,162,4,0,0,0,0,0,0
14.06,1019,3,0,1,0,0,0,0
43.46,692,5,1,0,0,0,0,0
299.09,809,5,0,1,0,0,1,1
156.06,979,5,1,0,0,0,0,0
47.06,518,1,0,0,0,1,1,1
47.03,898,4,1,0,0,1,0,0
48.35,783,6,1,2,0,0,0,0
532.06,1425,7,1,1,0,0,0,0
97.7,784,5,0,1,0,0,0,0
102.52,1180,2,0,2,0,0,0,0
186.85,85,1,0,0,0,0,0,0
84.67,1736,1,0,1,0,0,0,0
51.47,1034,0,0,1,0,0,0,0
54.8,138,3,0,0,0,0,0,0
62.08,754,2,1,1,0,0,0,0
64.25,906,3,1,0,0,0,0,0
138.05,713,4,0,1,0,0,0,0
70.24,156,4,2,0,0,0,1,1
138.75,408,5,0,1,0,1,0,0
61.52,787,7,0,0,0,1,0,1
72.14,1249,2,0,0,0,0,1,0
9.04,580,3,0,0,0,0,0,1
166.72,1208,5,0,0,0,1,0,0
94.3,1219,5,1,0,1,0,1,1
180.91,554,2,2,1,1,0,0,1
3.68,396,6,1,2,0,0,0,1
538.28,1938,7,0,0,0,0,0,0
58.0,1687,3,3,0,0,0,0,0
201.98,1620,5,0,1,0,0,0,0
23.57,1158,5,0,2,0,0,0,1
123.07,1333,1,0,1,0,0,0,0
23.26,1890,3,1,1,0,0,0,0
35.74,810,5,0,1,0,0,0,0
452.16,962,7,0,1,0,0,0,0
55.11,542,4,2,1,0,0,0,0
82.88,1033,0,3,0,0,0,0,0
159.19,987,5,0,0,0,0,0,0
109.47,170,6,1,0,0,0,1,1
77.51,290,4,1,1,0,0,0,0
96.06,1192,6,0,0,0,0,0,0
737.61,1368,3,1,0,0,1,0,0
62.95,1521,4,2,1,0,0,0,0
81.54,1169,1,0,1,0,0,0,0
190.69,1437,3,2,0,1,0,0,1
201.45,740,6,1,0,0,1,0,0
218.55,1842,3,0,0,1,0,0,1
126.31,588,4,0,0,0,1,1,0
21.26,735,2,3,1,1,0,1,1
341.53,1713,6,0,0,0,0,0,0
21.19,457,10,2,0,1,0,0,0
90.25,701,6,1,1,0,0,0,0
31.37,979,1,0,0,1,0,0,1
62.54,1326,7,1,0,0,0,0,0
92.64,46,6,0,0,0,0,0,0
91.96,1918,2,1,1,0,0,0,0
101.69,1041,4,3,2,1,0,1,1
334.86,1602,9,1,0,0,1,0,0
104.96,1384,1,0,1,0,0,0,1
52.24,1285,4,1,0,0,1,0,0
174.88,1147,4,0,0,0,0,0,0
219.09,231,3,1,0,0,0,0,1
19.54,950,5,2,2,0,0,0,0
121.19,637,2,0,0,0,0,1,1
134.45,112,3,3,0,0,0,0,0
49.52,1808,1,1,0,1,0,0,0
263.94,593,7,1,0,0,0,0,0
57.39,1270,10,1,1,0,0,0,0
75.61,859,3,0,1,0,0,0,0
56.09,391,2,0,2,0,0,0,0
67.73,392,4,3,0,0,0,0,0
22.28,328,8,0,0,0,0,0,0
15.8,1239,3,0,0,0,0,0,0
328.49,1888,7,1,1,0,0,0,0
28.59,747,10,0,0,0,1,0,0
24.74,367,3,0,1,1,0,0,0
7.74,82,6,1,0,0,0,1,0
35.2,806,4,0,0,0,0,0,0
17.76,822,2,4,0,0,1,0,1
344.47,1100,4,0,1,0,0,1,0
183.06,1551,2,0,0,0,0,0,0
33.51,1756,2,2,0,0,0,0,0
634.25,1527,6,0,0,0,1,0,0
178.0,1766,6,2,0,1,0,0,0
48.19,1970,3,1,0,0,0,0,0
5.48,952,2,0,1,1,0,0,0
659.14,1503,5,2,0,0,0,0,0
16.62,372,3,1,1,0,0,0,0
12.87,1289,4,1,0,0,0,0,0
185.41,264,4,0,1,0,0,1,0
764.91,110,5,0,1,0,0,2,1
266.21,1939,2,1,1,0,0,0,0
117.2,307,4,1,1,0,0,0,0
120.87,1224,4,0,1,0,0,0,1
156.56,226,5,1,0,0,0,0,0
142.44,185,2,1,0,0,0,0,0
88.34,964,3,1,0,0,0,0,0
74.01,31,7,0,2,0,0,0,1
62.64,614,4,0,1,0,0,0,1
31.38,1795,7,0,1,0,0,1,0
50.37,99,5,0,0,0,0,0,0
12.27,1363,6,0,0,0,0,0,0
60.44,811,4,1,0,0,1,0,0
24.81,1821,5,2,0,0,1,0,0
22.12,1290,6,1,0,0,1,0,0
79.83,652,5,1,0,0,0,0,0
268.27,814,3,1,0,0,1,0,0
167.05,1822,4,2,1,1,0,0,1
13.87,1374,5,0,1,0,0,1,0
24.79,1020,5,1,0,0,0,1,0
170.85,978,3,2,1,0,0,0,0
24.97,1752,3,0,1,0,0,0,0
53.27,1568,1,1,0,0,0,1,0
115.59,1481,2,3,0,0,0,0,0
25.32,1839,2,1,1,0,0,0,0
74.1,88,5,1,0,1,0,1,1
17.57,1087,8,0,0,0,1,0,0
36.55,922,7,0,1,1,0,0,0
91.82,1411,3,1,1,0,0,0,0
13.56,1815,4,0,2,0,0,0,0
103.59,1483,5,2,1,0,0,0,0
65.39,586,3,1,0,0,0,0,0
115.87,818,3,0,0,0,0,0,0
83.42,932,5,0,0,0,0,0,1
260.9,1660,8,1,0,0,0,0,0
75.58,1293,3,0,0,0,0,0,0
43.41,1918,8,0,0,0,0,0,0
75.36,797,2,0,0,0,0,0,0
114.81,1958,2,0,1,0,0,1,0
70.03,1019,6,1,0,0,1,0,0
69.45,1013,1,0,0,0,0,0,0
33.05,973,3,2,0,0,1,0,0
34.37,633,5,1,1,0,0,0,0
16.4,346,5,2,0,0,0,1,0
383.59,724,3,0,0,1,0,0,1
19.22,901,4,0,1,1,0,0,0
33.35,1684,3,0,0,0,0,0,0
32.51,1102,2,1,2,0,1,0,0
163.19,1389,2,0,0,0,1,0,0
49.65,1038,3,1,0,0,0,0,0
232.23,136,6,0,0,0,0,0,0
34.01,1328,3,1,1,0,0,0,0
88.15,397,3,1,0,0,0,0,0
28.92,792,1,1,0,1,0,0,0
569.72,79,2,0,0,0,0,1,1
20.34,1779,2,0,2,0,0,0,1
90.91,705,1,0,1,1,0,1,1
125.68,982,4,2,0,0,0,0,1
100.87,1442,7,2,0,0,0,0,0
55.41,1266,5,1,0,0,0,0,0
58.57,1075,4,0,1,0,0,0,0
69.67,744,2,2,2,0,0,0,0
57.57,1795,3,1,0,0,0,1,0
174.84,384,1,1,1,0,0,0,0
608.21,375,1,0,0,0,0,0,0
38.19,1754,2,0,1,0,0,0,0
16.95,206,6,1,1,0,0,0,0
61.05,1850,2,0,1,0,1,0,0
879.81,489,3,1,1,0,0,0,1
29.85,1405,4,2,2,0,0,0,0
343.48,1992,1,0,0,0,0,0,0
356.99,881,6,1,2,1,0,0,1
38.34,1335,5,0,1,0,0,0,0
117.8,1399,8,1,1,0,0,0,0
339.81,632,6,1,2,0,0,1,1
45.64,592,5,1,0,0,0,0,0
54.4,1066,5,2,0,0,0,0,0
37.27,533,0,1,0,0,1,0,0
24.17,522,1,0,0,0,1,0,0
34.84,825,6,0,1,0,0,0,0
19.61,1177,1,1,1,0,0,0,0
69.0,1336,6,0,0,0,0,0,0
30.88,1318,8,2,1,0,1,0,0
84.25,598,1,0,1,0,0,0,0
14.07,113,4,1,0,0,0,0,0
92.84,1725,3,1,0,0,0,0,0
153.47,1136,4,2,0,1,1,0,1
9.08,1199,3,1,0,0,0,0,0
96.94,1846,2,1,1,1,0,0,0
227.62,1326,4,4,0,1,1,0,1
19.89,1988,4,0,0,0,0,0,0
355.16,1540,5,0,1,0,0,0,0
101.39,734,4,0,1,1,0,0,0
32.95,1986,5,0,1,0,0,0,0
63.07,1245,6,2,0,0,0,1,0
116.55,1195,0,0,0,0,0,1,0
71.95,318,3,0,2,0,0,0,0
114.29,996,3,1,0,0,0,0,0
26.56,213,2,0,0,0,0,0,0
78.99,253,6,0,1,0,0,0,0
16.22,124,2,0,0,0,0,0,0
59.67,1664,6,2,0,0,0,0,0
27.01,1237,6,1,1,0,0,0,0
31.96,624,3,3,1,0,0,0,1
229.54,1109,4,3,1,0,0,1,1
198.6,1540,4,1,1,0,0,0,0
122.63,1089,2,1,1,0,0,0,0
22.37,1342,4,2,1,0,0,0,1
48.6,1370,4,2,0,0,0,0,0
224.33,1656,2,0,0,0,0,0,0
76.84,1267,1,1,1,0,0,1,1
678.12,898,6,1,1,0,0,0,0
98.82,1161,0,0,0,0,1,0,0
80.81,247,6,0,0,0,1,1,0
48.95,441,3,1,0,1,0,0,0
76.21,45,4,1,0,0,0,0,0
57.26,658,4,0,0,0,1,0,0
135.38,880,1,0,2,0,0,0,0
173.59,1712,7,1,0,0,1,0,0
30.39,1017,1,3,1,0,0,0,0
17.62,554,6,0,0,0,0,0,0
10.63,809,3,0,1,1,0,0,0
110.83,971,4,0,1,0,0,0,0
22.12,1113,5,0,2,0,0,0,0
7.75,730,10,0,1,0,1,0,0
98.35,1021,1,1,0,0,0,1,0
806.74,954,2,1,1,0,0,0,0
66.28,1252,3,0,0,0,0,0,0
154.24,1834,4,0,2,0,0,0,1
72.37,1315,6,0,0,0,0,1,0
60.41,1446,4,1,0,0,0,0,0
167.18,1091,3,0,1,1,0,1,0
49.89,1275,5,0,0,0,0,0,1
87.13,1065,4,1,0,0,0,0,0
91.99,99,4,0,0,0,0,1,0
34.19,1330,4,1,0,0,0,0,0
179.84,872,3,1,0,0,0,0,0
55.98,1878,6,0,1,0,1,0,0
31.32,1480,1,0,0,0,0,0,0
114.04,1615,6,2,0,1,0,1,0
27.15,301,4,1,1,0,1,0,0
68.59,1223,2,0,0,0,0,0,0
66.08,1683,5,0,0,0,0,0,0
197.53,488,5,0,0,0,1,0,0
107.2,1130,2,0,1,0,0,0,0
65.04,1425,5,0,0,0,0,0,0
151.07,1729,9,1,1,0,0,1,0
267.79,1005,4,0,1,0,0,0,0
116.49,477,2,2,0,1,1,0,1
67.38,1146,1,0,0,0,0,0,1
17.96,1101,5,0,0,0,0,0,0
22.99,1336,3,1,0,0,0,0,0
49.15,1136,2,1,1,1,0,0,1
36.25,861,5,0,0,0,0,0,0
55.31,809,5,2,1,1,1,0,0
70.57,1706,8,0,2,0,0,0,0
113.26,518,2,1,0,0,0,0,0
62.15,1221,4,4,0,0,0,0,0
108.47,1122,7,1,1,0,0,1,1
71.13,459,4,1,1,0,0,1,0
9.25,1865,3,0,0,0,0,1,1
26.07,230,1,2,1,0,0,0,0
57.74,1192,2,0,1,0,1,0,0
19.89,1833,6,1,0,0,0,0,0
121.5,1801,3,2,1,0,0,0,0
308.2,8,7,1,0,0,0,1,0
225.6,1196,3,1,2,0,0,0,0
53.87,1978,1,0,2,0,0,0,0
296.11,1384,1,1,0,0,0,0,0
77.38,195,4,3,1,0,0,0,0
47.6,1293,2,0,0,0,0,0,0
36.11,1043,3,1,0,0,0,0,0
49.28,354,6,0,0,0,0,0,0
45.23,1888,5,0,1,0,1,0,0
79.08,1073,2,2,1,0,0,0,0
78.3,464,8,0,1,0,0,0,0
66.89,356,5,2,0,0,0,0,0
103.23,850,5,0,0,0,1,1,0
219.35,974,5,0,0,0,0,0,0
172.35,1182,0,0,1,0,0,0,0
15.11,66,7,0,0,0,0,0,0
5.19,1997,7,2,0,0,0,0,0
169.75,859,4,0,0,0,0,0,0
17.0,571,2,0,0,0,0,0,0
53.26,1845,6,1,1,0,0,0,0
20.69,308,10,3,0,0,1,0,1
11.0,1361,1,3,0,0,1,0,0
114.6,1695,6,1,1,0,0,0,0
142.47,783,5,2,0,0,1,0,1
37.47,121,4,0,3,0,0,0,0
5.0,766,9,1,0,0,0,0,0
